title,gbp
headings,20210129,20210128,change
2Y,0.100835197214,0.091181163504,0.009654033711
5Y,0.293452395602,0.261198749238,0.032253646363
10Y,0.551330209425,0.494364293986,0.056965915439
15Y,0.696507592252,0.630262833978,0.066244758274
20Y,0.750379268260,0.684651294800,0.065727973460
25Y,0.761351041804,0.694588996319,0.066762045485
30Y,0.755527927190,0.685954936274,0.069572990916
35Y,0.732842624010,0.663490465701,0.069352158309
